timestamp,meter_id,zone,type,consommation_kw,tension_v,courant_a,facteur_puissance,frequence_hz,statut,anomalies
2026-05-12 09:32:00,SM_0089,Zone B,industriel,35.701,191.06,214.987,0.869,60.43,ALERTE,voltage_low
2026-05-12 09:32:00,SM_0090,Zone B,commercial,11.338,254.0,74.718,0.597,60.49,ALERTE,combined
2026-05-12 09:32:00,SM_0091,Zone C,industriel,39.114,228.59,181.128,0.945,60.11,NORMAL,none
2026-05-12 09:32:00,SM_0092,Zone B,industriel,39.219,227.84,198.785,0.866,58.85,ALERTE,frequency_deviation
2026-05-12 09:32:00,SM_0093,Zone D,residentiel,1.173,228.28,5.424,0.947,59.22,ALERTE,frequency_deviation
2026-05-12 09:32:00,SM_0094,Zone A,residentiel,0.745,221.34,3.545,0.949,60.06,NORMAL,none
2026-05-12 09:32:00,SM_0095,Zone C,residentiel,3.148,227.24,15.686,0.883,60.31,NORMAL,none
2026-05-12 09:32:00,SM_0096,Zone B,commercial,9.891,233.88,45.285,0.934,59.26,ALERTE,frequency_deviation
2026-05-12 09:32:00,SM_0097,Zone B,industriel,29.489,223.87,142.276,0.926,59.77,NORMAL,none
2026-05-12 09:32:00,SM_0098,Zone D,industriel,42.103,261.33,220.317,0.731,59.98,ALERTE,combined
2026-05-12 09:32:00,SM_0099,Zone C,residentiel,4.537,222.84,42.856,0.475,59.7,ALERTE,power_factor_low
2026-05-12 09:32:00,SM_0100,Zone A,residentiel,3.553,228.11,16.962,0.918,60.45,NORMAL,none
2026-05-12 09:33:00,SM_0001,Zone D,industriel,4.038,225.7,18.868,0.948,59.95,ALERTE,consumption_drop
2026-05-12 09:33:00,SM_0002,Zone C,residentiel,3.895,227.85,20.103,0.85,59.95,NORMAL,none
2026-05-12 09:33:00,SM_0003,Zone A,industriel,34.899,226.9,171.291,0.898,60.45,NORMAL,none
2026-05-12 09:33:00,SM_0004,Zone A,industriel,10.506,228.47,53.483,0.86,60.29,NORMAL,none
2026-05-12 09:33:00,SM_0005,Zone A,industriel,17.051,237.95,73.375,0.977,59.6,NORMAL,none
2026-05-12 09:33:00,SM_0006,Zone D,commercial,9.946,232.32,49.051,0.873,58.59,ALERTE,frequency_deviation
2026-05-12 09:33:00,SM_0007,Zone B,residentiel,0.087,220.87,0.427,0.921,60.12,ALERTE,consumption_drop
2026-05-12 09:33:00,SM_0008,Zone C,commercial,7.252,221.14,34.841,0.941,60.01,NORMAL,none
2026-05-12 09:33:00,SM_0009,Zone C,industriel,31.648,228.68,153.265,0.903,59.72,NORMAL,none
2026-05-12 09:33:00,SM_0010,Zone A,industriel,10.473,224.02,50.627,0.923,59.52,NORMAL,none
2026-05-12 09:33:00,SM_0011,Zone A,commercial,11.921,237.78,53.544,0.936,60.26,NORMAL,none
2026-05-12 09:33:00,SM_0012,Zone C,commercial,8.494,234.61,37.718,0.96,59.62,NORMAL,none
2026-05-12 09:33:00,SM_0013,Zone C,industriel,32.61,223.71,165.442,0.881,60.41,NORMAL,none
2026-05-12 09:33:00,SM_0014,Zone C,commercial,10.042,238.29,46.232,0.912,60.34,NORMAL,none
2026-05-12 09:33:00,SM_0015,Zone A,residentiel,4.594,223.72,21.756,0.944,59.83,NORMAL,none
2026-05-12 09:33:00,SM_0016,Zone D,commercial,11.647,223.26,60.348,0.864,60.46,NORMAL,none
2026-05-12 09:33:00,SM_0017,Zone C,residentiel,2.575,205.53,14.57,0.86,60.08,ALERTE,voltage_low
2026-05-12 09:33:00,SM_0018,Zone D,residentiel,1.116,238.56,4.948,0.946,59.72,NORMAL,none
2026-05-12 09:33:00,SM_0019,Zone C,commercial,4.347,232.66,19.51,0.958,60.26,NORMAL,none
2026-05-12 09:33:00,SM_0020,Zone D,commercial,7.964,221.94,38.578,0.93,59.97,NORMAL,none
2026-05-12 09:33:00,SM_0021,Zone C,industriel,38.634,230.31,187.499,0.895,60.12,NORMAL,none
2026-05-12 09:33:00,SM_0022,Zone D,residentiel,0.577,233.25,2.678,0.923,60.42,NORMAL,none
2026-05-12 09:33:00,SM_0023,Zone C,industriel,27.708,230.12,135.648,0.888,60.48,NORMAL,none
2026-05-12 09:33:00,SM_0024,Zone C,residentiel,6.161,230.88,29.795,0.896,60.33,ALERTE,consumption_spike
2026-05-12 09:33:00,SM_0025,Zone D,industriel,67.627,260.97,507.598,0.511,60.38,ALERTE,combined
2026-05-12 09:33:00,SM_0026,Zone B,industriel,27.702,234.22,135.807,0.871,59.71,NORMAL,none
2026-05-12 09:33:00,SM_0027,Zone A,industriel,35.022,239.56,151.542,0.965,59.94,NORMAL,none
2026-05-12 09:33:00,SM_0028,Zone C,residentiel,2.014,267.79,7.821,0.962,59.58,ALERTE,voltage_high
2026-05-12 09:33:00,SM_0029,Zone C,residentiel,3.355,232.8,15.699,0.918,59.57,NORMAL,none
2026-05-12 09:33:00,SM_0030,Zone A,industriel,18.189,234.45,79.5,0.976,60.36,NORMAL,none
2026-05-12 09:33:00,SM_0031,Zone C,industriel,12.397,196.0,73.87,0.856,60.07,ALERTE,voltage_low
2026-05-12 09:33:00,SM_0032,Zone D,commercial,3.397,233.31,15.393,0.946,60.38,NORMAL,none
2026-05-12 09:33:00,SM_0033,Zone D,industriel,26.311,220.95,136.551,0.872,60.04,NORMAL,none
2026-05-12 09:33:00,SM_0034,Zone D,residentiel,3.69,221.46,19.473,0.856,60.48,NORMAL,none
2026-05-12 09:33:00,SM_0035,Zone A,industriel,101.004,259.64,677.729,0.574,60.21,ALERTE,combined
2026-05-12 09:33:00,SM_0036,Zone C,industriel,232.714,229.92,1181.36,0.857,59.75,ALERTE,consumption_spike
2026-05-12 09:33:00,SM_0037,Zone B,commercial,9.919,229.2,47.345,0.914,59.57,NORMAL,none
2026-05-12 09:33:00,SM_0038,Zone D,industriel,17.789,235.06,83.816,0.903,60.06,NORMAL,none
2026-05-12 09:33:00,SM_0039,Zone D,industriel,36.911,222.47,183.822,0.903,59.92,NORMAL,none
2026-05-12 09:33:00,SM_0040,Zone A,commercial,10.642,220.3,49.852,0.969,60.48,NORMAL,none
2026-05-12 09:33:00,SM_0041,Zone A,commercial,6.21,228.35,29.987,0.907,59.81,NORMAL,none
2026-05-12 09:33:00,SM_0042,Zone B,residentiel,3.666,266.28,15.583,0.883,60.36,ALERTE,voltage_high
2026-05-12 09:33:00,SM_0043,Zone C,residentiel,0.565,221.36,2.843,0.897,59.82,NORMAL,none
2026-05-12 09:33:00,SM_0044,Zone D,industriel,32.676,230.84,152.163,0.93,59.53,NORMAL,none
2026-05-12 09:33:00,SM_0045,Zone B,residentiel,3.272,232.21,16.054,0.878,60.12,NORMAL,none
2026-05-12 09:33:00,SM_0046,Zone D,commercial,9.737,236.25,43.884,0.939,59.65,NORMAL,none
2026-05-12 09:33:00,SM_0047,Zone C,residentiel,3.091,233.61,15.114,0.876,60.48,NORMAL,none
2026-05-12 09:33:00,SM_0048,Zone B,industriel,14.995,226.61,73.461,0.901,59.74,NORMAL,none
2026-05-12 09:33:00,SM_0049,Zone B,industriel,16.423,237.41,75.013,0.922,60.09,NORMAL,none
2026-05-12 09:33:00,SM_0050,Zone B,commercial,9.722,228.92,47.527,0.894,60.05,NORMAL,none
2026-05-12 09:33:00,SM_0051,Zone D,residentiel,2.362,221.83,10.91,0.976,59.85,NORMAL,none
2026-05-12 09:33:00,SM_0052,Zone B,commercial,4.176,236.13,19.687,0.898,59.76,NORMAL,none
2026-05-12 09:33:00,SM_0053,Zone A,industriel,15.05,220.91,74.1,0.919,59.75,NORMAL,none
2026-05-12 09:33:00,SM_0054,Zone A,residentiel,1.6,223.92,7.721,0.926,59.58,NORMAL,none
2026-05-12 09:33:00,SM_0055,Zone D,commercial,10.652,224.06,54.704,0.869,59.91,NORMAL,none
2026-05-12 09:33:00,SM_0056,Zone C,residentiel,0.104,227.37,0.534,0.855,60.42,ALERTE,consumption_drop
2026-05-12 09:33:00,SM_0057,Zone A,commercial,7.566,205.46,39.635,0.929,59.66,ALERTE,voltage_low
2026-05-12 09:33:00,SM_0058,Zone D,residentiel,3.707,235.16,18.442,0.855,59.68,NORMAL,none
2026-05-12 09:33:00,SM_0059,Zone C,residentiel,0.173,233.19,0.774,0.959,60.25,ALERTE,consumption_drop
2026-05-12 09:33:00,SM_0060,Zone A,residentiel,4.596,260.09,31.839,0.555,59.7,ALERTE,combined
2026-05-12 09:33:00,SM_0061,Zone B,residentiel,4.963,235.86,23.451,0.897,59.68,NORMAL,none
2026-05-12 09:33:00,SM_0062,Zone C,residentiel,4.551,233.91,20.697,0.94,60.36,NORMAL,none
2026-05-12 09:33:00,SM_0063,Zone B,industriel,34.942,221.4,173.423,0.91,59.93,NORMAL,none
2026-05-12 09:33:00,SM_0064,Zone C,commercial,6.923,232.82,32.279,0.921,59.94,NORMAL,none
2026-05-12 09:33:00,SM_0065,Zone D,commercial,10.435,197.44,55.688,0.949,60.07,ALERTE,voltage_low
2026-05-12 09:33:00,SM_0066,Zone C,industriel,93.285,223.74,478.511,0.871,59.65,ALERTE,consumption_spike
2026-05-12 09:33:00,SM_0067,Zone C,residentiel,4.646,236.74,22.383,0.877,60.36,NORMAL,none
2026-05-12 09:33:00,SM_0068,Zone D,commercial,4.996,222.59,23.075,0.973,59.53,NORMAL,none
2026-05-12 09:33:00,SM_0069,Zone A,residentiel,3.608,225.89,16.951,0.942,60.4,NORMAL,none
2026-05-12 09:33:00,SM_0070,Zone D,commercial,25.916,224.79,122.709,0.94,60.12,ALERTE,consumption_spike
2026-05-12 09:33:00,SM_0071,Zone D,industriel,23.921,237.19,113.227,0.891,60.36,NORMAL,none
2026-05-12 09:33:00,SM_0072,Zone D,commercial,8.665,222.58,44.715,0.871,59.74,NORMAL,none
2026-05-12 09:33:00,SM_0073,Zone C,industriel,31.682,220.91,161.751,0.887,59.52,NORMAL,none
2026-05-12 09:33:00,SM_0074,Zone C,residentiel,2.794,226.7,14.213,0.867,59.93,NORMAL,none
2026-05-12 09:33:00,SM_0075,Zone D,commercial,7.107,230.28,34.572,0.893,60.22,NORMAL,none
2026-05-12 09:33:00,SM_0076,Zone B,residentiel,2.291,231.2,11.222,0.883,60.08,NORMAL,none
2026-05-12 09:33:00,SM_0077,Zone A,residentiel,2.18,236.14,10.418,0.886,59.76,NORMAL,none
2026-05-12 09:33:00,SM_0078,Zone A,residentiel,4.518,232.35,21.032,0.924,60.36,NORMAL,none
2026-05-12 09:33:00,SM_0079,Zone C,commercial,4.559,225.37,22.376,0.904,58.6,ALERTE,frequency_deviation
2026-05-12 09:33:00,SM_0080,Zone D,residentiel,0.853,221.51,4.228,0.911,59.5,NORMAL,none
2026-05-12 09:33:00,SM_0081,Zone C,commercial,3.661,224.37,19.184,0.851,60.12,NORMAL,none
2026-05-12 09:33:00,SM_0082,Zone C,commercial,8.582,225.33,42.886,0.888,60.34,NORMAL,none
2026-05-12 09:33:00,SM_0083,Zone D,industriel,44.32,258.0,230.897,0.744,59.81,ALERTE,combined
2026-05-12 09:33:00,SM_0084,Zone B,residentiel,11.92,256.61,69.667,0.667,60.21,ALERTE,combined
2026-05-12 09:33:00,SM_0085,Zone B,commercial,11.319,221.74,53.753,0.95,59.5,NORMAL,none
2026-05-12 09:33:00,SM_0086,Zone C,industriel,34.13,234.85,149.328,0.973,61.04,ALERTE,frequency_deviation
2026-05-12 09:33:00,SM_0087,Zone C,residentiel,3.802,201.77,19.385,0.972,60.04,ALERTE,voltage_low
2026-05-12 09:33:00,SM_0088,Zone A,industriel,21.915,231.81,104.326,0.906,59.97,NORMAL,none
2026-05-12 09:33:00,SM_0089,Zone C,residentiel,11.336,254.78,74.415,0.598,60.47,ALERTE,combined
2026-05-12 09:33:00,SM_0090,Zone A,residentiel,4.683,194.79,28.101,0.856,59.85,ALERTE,voltage_low
2026-05-12 09:33:00,SM_0091,Zone C,residentiel,0.524,221.14,2.431,0.974,59.57,NORMAL,none
2026-05-12 09:33:00,SM_0092,Zone D,commercial,4.766,231.32,21.721,0.948,59.8,NORMAL,none
2026-05-12 09:33:00,SM_0093,Zone B,industriel,36.92,237.24,161.615,0.963,60.38,NORMAL,none
2026-05-12 09:33:00,SM_0094,Zone A,residentiel,0.338,230.58,1.557,0.941,60.04,ALERTE,consumption_drop
2026-05-12 09:33:00,SM_0095,Zone A,residentiel,4.968,227.47,24.389,0.896,59.83,NORMAL,none
2026-05-12 09:33:00,SM_0096,Zone D,commercial,9.891,258.76,39.847,0.959,59.56,ALERTE,voltage_high
2026-05-12 09:33:00,SM_0097,Zone B,commercial,7.624,231.45,82.597,0.399,60.48,ALERTE,power_factor_low
2026-05-12 09:33:00,SM_0098,Zone B,commercial,10.048,225.24,107.791,0.414,59.6,ALERTE,power_factor_low
2026-05-12 09:33:00,SM_0099,Zone C,industriel,11.067,231.49,53.109,0.9,59.88,NORMAL,none
2026-05-12 09:33:00,SM_0100,Zone C,commercial,6.951,233.68,34.806,0.855,59.82,NORMAL,none
2026-05-12 09:34:00,SM_0001,Zone C,commercial,9.493,227.05,43.866,0.953,59.99,NORMAL,none
2026-05-12 09:34:00,SM_0002,Zone D,industriel,36.55,239.77,167.894,0.908,60.11,NORMAL,none
2026-05-12 09:34:00,SM_0003,Zone B,residentiel,1.918,229.65,8.925,0.936,59.99,NORMAL,none
2026-05-12 09:34:00,SM_0004,Zone B,industriel,7.316,222.61,33.763,0.973,60.32,ALERTE,consumption_drop
2026-05-12 09:34:00,SM_0005,Zone B,commercial,8.306,231.21,39.337,0.913,59.66,NORMAL,none
2026-05-12 09:34:00,SM_0006,Zone D,industriel,35.903,229.3,183.172,0.855,60.22,NORMAL,none
2026-05-12 09:34:00,SM_0007,Zone D,commercial,41.676,230.09,186.421,0.972,59.84,ALERTE,consumption_spike
2026-05-12 09:34:00,SM_0008,Zone B,commercial,3.35,239.1,16.086,0.871,61.31,ALERTE,frequency_deviation
2026-05-12 09:34:00,SM_0009,Zone B,industriel,23.588,234.8,111.664,0.9,59.64,NORMAL,none
2026-05-12 09:34:00,SM_0010,Zone B,residentiel,0.723,232.05,3.223,0.967,59.57,NORMAL,none
2026-05-12 09:34:00,SM_0011,Zone B,commercial,4.003,228.21,19.319,0.908,60.43,NORMAL,none
2026-05-12 09:34:00,SM_0012,Zone B,industriel,26.373,226.33,130.426,0.893,59.84,NORMAL,none
2026-05-12 09:34:00,SM_0013,Zone D,industriel,39.896,221.06,203.592,0.886,59.91,NORMAL,none
2026-05-12 09:34:00,SM_0014,Zone D,commercial,6.13,224.46,29.56,0.924,60.26,NORMAL,none
2026-05-12 09:34:00,SM_0015,Zone D,residentiel,1.734,234.44,7.787,0.95,60.15,NORMAL,none
2026-05-12 09:34:00,SM_0016,Zone A,commercial,10.6,228.83,50.974,0.909,60.06,NORMAL,none
2026-05-12 09:34:00,SM_0017,Zone D,residentiel,3.435,234.42,17.03,0.86,60.29,NORMAL,none
2026-05-12 09:34:00,SM_0018,Zone A,industriel,20.256,238.21,98.042,0.867,60.21,NORMAL,none
2026-05-12 09:34:00,SM_0019,Zone D,industriel,20.221,236.51,97.0,0.881,59.93,NORMAL,none
2026-05-12 09:34:00,SM_0020,Zone A,industriel,28.904,221.33,134.972,0.968,59.81,NORMAL,none
2026-05-12 09:34:00,SM_0021,Zone A,commercial,5.551,225.9,25.082,0.98,60.15,NORMAL,none
2026-05-12 09:34:00,SM_0022,Zone A,residentiel,2.034,258.97,13.126,0.598,60.05,ALERTE,combined
2026-05-12 09:34:00,SM_0023,Zone D,industriel,20.927,236.26,99.93,0.886,59.73,NORMAL,none
2026-05-12 09:34:00,SM_0024,Zone B,commercial,5.84,203.31,32.22,0.891,60.12,ALERTE,voltage_low
2026-05-12 09:34:00,SM_0025,Zone C,commercial,6.655,224.67,30.6,0.968,59.64,NORMAL,none
2026-05-12 09:34:00,SM_0026,Zone C,residentiel,9.65,260.74,74.29,0.498,60.25,ALERTE,combined
2026-05-12 09:34:00,SM_0027,Zone C,commercial,8.932,237.96,43.206,0.869,59.56,NORMAL,none
2026-05-12 09:34:00,SM_0028,Zone C,residentiel,3.812,223.72,17.652,0.965,58.14,ALERTE,frequency_deviation
2026-05-12 09:34:00,SM_0029,Zone D,commercial,10.203,227.5,49.502,0.906,59.93,NORMAL,none
2026-05-12 09:34:00,SM_0030,Zone D,commercial,4.143,260.97,16.662,0.953,60.13,ALERTE,voltage_high
2026-05-12 09:34:00,SM_0031,Zone D,residentiel,4.444,222.8,21.441,0.93,59.74,NORMAL,none
2026-05-12 09:34:00,SM_0032,Zone D,industriel,18.975,235.06,90.426,0.893,59.53,NORMAL,none
2026-05-12 09:34:00,SM_0033,Zone D,commercial,5.102,220.65,26.533,0.871,60.91,ALERTE,frequency_deviation
2026-05-12 09:34:00,SM_0034,Zone D,commercial,5.61,232.27,26.908,0.898,60.27,NORMAL,none
2026-05-12 09:34:00,SM_0035,Zone B,commercial,5.957,238.42,25.573,0.977,60.34,NORMAL,none
2026-05-12 09:34:00,SM_0036,Zone D,commercial,7.377,236.6,31.872,0.978,60.08,NORMAL,none
2026-05-12 09:34:00,SM_0037,Zone B,commercial,5.486,226.81,25.737,0.94,59.9,NORMAL,none
2026-05-12 09:34:00,SM_0038,Zone A,commercial,3.801,237.91,18.019,0.887,61.65,ALERTE,frequency_deviation
2026-05-12 09:34:00,SM_0039,Zone A,residentiel,2.797,224.23,13.022,0.958,59.95,NORMAL,none
2026-05-12 09:34:00,SM_0040,Zone A,residentiel,1.107,222.76,5.226,0.951,60.15,NORMAL,none
2026-05-12 09:34:00,SM_0041,Zone C,commercial,4.792,222.08,23.438,0.921,60.15,NORMAL,none
2026-05-12 09:34:00,SM_0042,Zone B,residentiel,0.083,234.34,0.403,0.88,60.34,ALERTE,consumption_drop
2026-05-12 09:34:00,SM_0043,Zone D,residentiel,2.613,239.92,11.632,0.936,60.05,NORMAL,none
2026-05-12 09:34:00,SM_0044,Zone D,commercial,8.289,228.0,37.276,0.975,60.35,NORMAL,none
2026-05-12 09:34:00,SM_0045,Zone A,industriel,12.172,232.92,88.417,0.591,59.97,ALERTE,power_factor_low
2026-05-12 09:34:00,SM_0046,Zone D,commercial,4.342,228.3,20.914,0.909,60.15,NORMAL,none
2026-05-12 09:34:00,SM_0047,Zone C,commercial,1.138,236.33,4.937,0.976,59.88,ALERTE,consumption_drop
2026-05-12 09:34:00,SM_0048,Zone D,industriel,53.991,235.12,239.422,0.959,60.29,ALERTE,consumption_spike
2026-05-12 09:34:00,SM_0049,Zone C,residentiel,1.34,220.7,6.489,0.936,60.25,NORMAL,none
2026-05-12 09:34:00,SM_0050,Zone B,residentiel,4.613,222.55,21.484,0.965,59.88,NORMAL,none
2026-05-12 09:34:00,SM_0051,Zone C,residentiel,2.542,227.87,11.875,0.939,59.94,NORMAL,none
2026-05-12 09:34:00,SM_0052,Zone A,commercial,6.377,182.76,36.107,0.966,59.91,ALERTE,voltage_low
2026-05-12 09:34:00,SM_0053,Zone B,residentiel,2.831,186.1,15.535,0.979,59.58,ALERTE,voltage_low
2026-05-12 09:34:00,SM_0054,Zone B,industriel,19.85,226.94,101.869,0.859,60.12,NORMAL,none
2026-05-12 09:34:00,SM_0055,Zone B,industriel,34.59,225.22,180.319,0.852,60.25,NORMAL,none
2026-05-12 09:34:00,SM_0056,Zone B,industriel,11.251,222.38,54.704,0.925,60.11,NORMAL,none
2026-05-12 09:34:00,SM_0057,Zone C,residentiel,3.364,229.33,15.881,0.924,59.89,NORMAL,none
2026-05-12 09:34:00,SM_0058,Zone A,residentiel,1.068,237.66,5.283,0.851,60.44,NORMAL,none
2026-05-12 09:34:00,SM_0059,Zone C,residentiel,1.709,230.15,8.458,0.878,60.04,NORMAL,none
2026-05-12 09:34:00,SM_0060,Zone C,commercial,6.196,222.26,31.636,0.881,60.02,NORMAL,none
2026-05-12 09:34:00,SM_0061,Zone C,commercial,3.798,221.37,19.82,0.866,59.68,NORMAL,none
2026-05-12 09:34:00,SM_0062,Zone B,commercial,10.61,234.53,48.507,0.933,60.48,NORMAL,none
2026-05-12 09:34:00,SM_0063,Zone A,residentiel,3.375,230.89,15.71,0.93,60.01,NORMAL,none
2026-05-12 09:34:00,SM_0064,Zone D,industriel,36.152,236.52,157.147,0.973,59.7,NORMAL,none
2026-05-12 09:34:00,SM_0065,Zone C,residentiel,4.675,228.75,23.968,0.853,60.17,NORMAL,none
2026-05-12 09:34:00,SM_0066,Zone B,residentiel,0.869,238.35,3.957,0.921,59.52,ALERTE,consumption_drop
2026-05-12 09:34:00,SM_0067,Zone B,residentiel,4.17,226.13,21.433,0.86,60.01,NORMAL,none
2026-05-12 09:34:00,SM_0068,Zone A,commercial,0.477,223.61,2.344,0.911,60.01,ALERTE,consumption_drop
2026-05-12 09:34:00,SM_0069,Zone C,residentiel,0.119,220.75,0.563,0.959,60.37,ALERTE,consumption_drop
2026-05-12 09:34:00,SM_0070,Zone D,residentiel,4.155,236.85,18.76,0.935,59.72,NORMAL,none
2026-05-12 09:34:00,SM_0071,Zone B,commercial,9.955,227.2,47.33,0.926,60.33,NORMAL,none
2026-05-12 09:34:00,SM_0072,Zone B,industriel,36.258,237.41,171.718,0.889,60.3,NORMAL,none
2026-05-12 09:34:00,SM_0073,Zone B,commercial,5.144,226.74,24.202,0.937,60.44,NORMAL,none
2026-05-12 09:34:00,SM_0074,Zone D,industriel,35.182,228.86,241.965,0.635,60.27,ALERTE,power_factor_low
2026-05-12 09:34:00,SM_0075,Zone C,industriel,28.192,232.65,126.868,0.955,59.92,NORMAL,none
2026-05-12 09:34:00,SM_0076,Zone D,residentiel,22.735,239.27,104.733,0.907,59.71,ALERTE,consumption_spike
2026-05-12 09:34:00,SM_0077,Zone D,industriel,21.599,232.45,96.544,0.962,59.66,NORMAL,none
2026-05-12 09:34:00,SM_0078,Zone D,industriel,34.049,239.77,145.181,0.978,60.0,NORMAL,none
2026-05-12 09:34:00,SM_0079,Zone D,commercial,5.454,238.49,26.077,0.877,59.54,NORMAL,none
2026-05-12 09:34:00,SM_0080,Zone A,residentiel,2.136,233.04,9.452,0.97,60.15,NORMAL,none
2026-05-12 09:34:00,SM_0081,Zone C,commercial,4.542,191.15,27.481,0.865,60.41,ALERTE,voltage_low
2026-05-12 09:34:00,SM_0082,Zone A,commercial,8.577,221.3,42.22,0.918,60.11,NORMAL,none
2026-05-12 09:34:00,SM_0083,Zone A,industriel,27.623,235.38,131.211,0.894,60.41,NORMAL,none
2026-05-12 09:34:00,SM_0084,Zone C,commercial,7.08,235.82,30.999,0.969,60.41,NORMAL,none
2026-05-12 09:34:00,SM_0085,Zone B,residentiel,4.409,225.53,20.727,0.943,60.07,NORMAL,none
2026-05-12 09:34:00,SM_0086,Zone B,commercial,1.257,237.1,5.697,0.931,60.45,ALERTE,consumption_drop
2026-05-12 09:34:00,SM_0087,Zone B,industriel,26.225,237.98,124.204,0.887,59.71,NORMAL,none
2026-05-12 09:34:00,SM_0088,Zone C,commercial,10.818,228.29,54.224,0.874,59.56,NORMAL,none
2026-05-12 09:34:00,SM_0089,Zone C,residentiel,1.987,228.26,9.203,0.946,60.11,NORMAL,none
2026-05-12 09:34:00,SM_0090,Zone C,residentiel,2.598,228.26,11.678,0.974,60.42,NORMAL,none
2026-05-12 09:34:00,SM_0091,Zone A,residentiel,3.45,229.9,17.365,0.864,59.88,NORMAL,none
2026-05-12 09:34:00,SM_0092,Zone C,residentiel,4.404,226.88,21.985,0.883,60.27,NORMAL,none
2026-05-12 09:34:00,SM_0093,Zone A,residentiel,3.247,228.95,16.338,0.868,60.47,NORMAL,none
2026-05-12 09:34:00,SM_0094,Zone B,commercial,25.436,262.09,174.326,0.557,60.46,ALERTE,combined
2026-05-12 09:34:00,SM_0095,Zone A,residentiel,2.531,257.52,10.551,0.932,59.6,ALERTE,voltage_high
2026-05-12 09:34:00,SM_0096,Zone C,residentiel,4.844,221.96,24.696,0.884,59.69,NORMAL,none
2026-05-12 09:34:00,SM_0097,Zone C,residentiel,27.546,228.39,126.762,0.951,60.4,ALERTE,consumption_spike
2026-05-12 09:34:00,SM_0098,Zone C,residentiel,3.747,231.15,18.109,0.895,59.97,NORMAL,none
2026-05-12 09:34:00,SM_0099,Zone A,industriel,21.235,236.05,101.487,0.886,59.77,NORMAL,none
2026-05-12 09:34:00,SM_0100,Zone C,industriel,27.734,199.28,148.767,0.935,60.28,ALERTE,voltage_low
2026-05-12 09:35:00,SM_0001,Zone C,residentiel,4.949,224.27,23.591,0.935,60.26,NORMAL,none
2026-05-12 09:35:00,SM_0002,Zone C,industriel,34.427,258.71,261.746,0.508,59.9,ALERTE,combined
2026-05-12 09:35:00,SM_0003,Zone C,residentiel,3.467,236.38,15.558,0.943,60.2,NORMAL,none
2026-05-12 09:35:00,SM_0004,Zone B,residentiel,4.923,226.54,22.221,0.978,59.99,NORMAL,none
2026-05-12 09:35:00,SM_0005,Zone C,commercial,7.013,195.78,40.267,0.89,59.88,ALERTE,voltage_low
2026-05-12 09:35:00,SM_0006,Zone D,residentiel,4.352,269.23,16.535,0.978,59.72,ALERTE,voltage_high
2026-05-12 09:35:00,SM_0007,Zone D,industriel,37.423,193.86,221.567,0.871,60.36,ALERTE,voltage_low
2026-05-12 09:35:00,SM_0008,Zone B,industriel,32.242,231.7,156.777,0.888,59.58,NORMAL,none
2026-05-12 09:35:00,SM_0009,Zone A,residentiel,3.563,203.96,19.04,0.918,59.57,ALERTE,voltage_low
2026-05-12 09:35:00,SM_0010,Zone D,commercial,11.86,196.75,64.461,0.935,60.17,ALERTE,voltage_low
2026-05-12 09:35:00,SM_0011,Zone D,commercial,5.318,226.8,24.794,0.946,61.72,ALERTE,frequency_deviation
2026-05-12 09:35:00,SM_0012,Zone A,commercial,3.34,236.16,16.098,0.878,59.86,NORMAL,none
2026-05-12 09:35:00,SM_0013,Zone C,residentiel,0.99,193.4,5.938,0.862,60.18,ALERTE,voltage_low
2026-05-12 09:35:00,SM_0014,Zone C,residentiel,1.623,221.26,7.496,0.979,59.69,NORMAL,none
2026-05-12 09:35:00,SM_0015,Zone B,industriel,132.225,258.1,1117.417,0.458,60.35,ALERTE,combined
2026-05-12 09:35:00,SM_0016,Zone A,residentiel,4.427,269.06,17.401,0.946,59.54,ALERTE,voltage_high
2026-05-12 09:35:00,SM_0017,Zone D,industriel,21.114,227.41,108.288,0.857,59.53,NORMAL,none
2026-05-12 09:35:00,SM_0018,Zone B,residentiel,0.893,233.7,4.399,0.869,59.84,NORMAL,none
2026-05-12 09:35:00,SM_0019,Zone B,residentiel,4.901,233.29,22.824,0.92,59.75,NORMAL,none
2026-05-12 09:35:00,SM_0020,Zone C,industriel,21.347,227.09,102.155,0.92,59.91,NORMAL,none
2026-05-12 09:35:00,SM_0021,Zone C,residentiel,3.409,226.29,16.301,0.924,59.81,NORMAL,none
2026-05-12 09:35:00,SM_0022,Zone B,industriel,17.164,222.28,78.954,0.978,58.19,ALERTE,frequency_deviation
2026-05-12 09:35:00,SM_0023,Zone A,industriel,11.912,220.99,57.269,0.941,60.1,NORMAL,none
2026-05-12 09:35:00,SM_0024,Zone B,commercial,7.727,229.14,37.051,0.91,58.62,ALERTE,frequency_deviation
2026-05-12 09:35:00,SM_0025,Zone C,residentiel,1.34,236.02,6.039,0.94,59.81,NORMAL,none
2026-05-12 09:35:00,SM_0026,Zone B,residentiel,1.073,235.81,5.236,0.869,60.0,NORMAL,none
2026-05-12 09:35:00,SM_0027,Zone B,industriel,14.157,238.06,68.436,0.869,60.22,NORMAL,none
2026-05-12 09:35:00,SM_0028,Zone D,industriel,24.533,223.55,126.315,0.869,59.91,NORMAL,none
2026-05-12 09:35:00,SM_0029,Zone C,industriel,20.414,221.08,96.122,0.961,60.45,NORMAL,none
